"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-03-18,2021-03-18 21:30:00,2.6,2021-03-18 12:00:00,4.4,2.8
2021-03-19,2021-03-19 21:00:00,3.7,2021-03-19 10:30:00,4.2,3.6
2021-03-20,2021-03-20 04:30:00,3.1,2021-03-20 10:30:00,4.3,2.6
2021-03-21,2021-03-21 04:00:00,1.5,2021-03-21 11:30:00,2.5,2.3
2021-03-22,2021-03-22 21:30:00,1.9,2021-03-22 10:30:00,1.9,1.8
2021-03-23,2021-03-23 22:30:00,1.2,2021-03-23 11:30:00,4.1,1.8
2021-03-24,2021-03-24 22:30:00,4.6,2021-03-24 11:00:00,3.8,3.4
2021-03-25,2021-03-25 04:00:00,2,2021-03-25 11:00:00,4.7,3.5
2021-03-26,2021-03-26 03:30:00,0.5,2021-03-26 11:00:00,7.5,3.7
2021-03-27,2021-03-27 03:00:00,0,2021-03-27 12:00:00,5.8,2
2021-03-28,2021-03-28 03:30:00,0.3,2021-03-28 10:00:00,4.1,0.6
2021-03-29,2021-03-29 01:30:00,2.7,2021-03-29 11:30:00,3.5,2.6
2021-03-30,2021-03-30 23:00:00,2.3,2021-03-30 10:30:00,5.5,1.8
2021-03-31,2021-03-31 04:00:00,1.5,2021-03-31 12:00:00,4.3,2.6
2021-04-01,2021-04-01 04:30:00,2.2,2021-04-01 11:30:00,6.1,3.8
2021-04-02,2021-04-02 03:30:00,0.7,2021-04-02 09:30:00,2.9,1.3
2021-04-03,2021-04-03 23:30:00,1.3,2021-04-03 09:30:00,2.4,1.5
2021-04-04,2021-04-04 23:30:00,1.6,2021-04-04 10:30:00,2.5,1.8
2021-04-05,2021-04-05 04:00:00,2.3,2021-04-05 11:00:00,3.8,2.8
2021-04-06,2021-04-06 03:00:00,0.8,2021-04-06 11:00:00,5.4,2.1
2021-04-07,2021-04-07 23:30:00,-0.1,2021-04-07 12:00:00,4,2.1
2021-04-08,2021-04-08 03:00:00,1,2021-04-08 11:00:00,2.2,1.9
2021-04-09,2021-04-09 00:30:00,2.2,2021-04-09 11:00:00,4.5,3.5
2021-04-10,2021-04-10 00:30:00,0.9,2021-04-10 12:00:00,5.8,2.3
2021-04-11,2021-04-11 03:30:00,0.2,2021-04-11 11:30:00,5.3,3
2021-04-12,2021-04-12 04:00:00,2.1,2021-04-12 10:30:00,1.5,2.8
2021-04-13,2021-04-13 23:30:00,2.6,2021-04-13 12:00:00,2.8,2.5
2021-04-14,2021-04-14 23:30:00,1.2,2021-04-14 12:00:00,4,2.3
2021-04-15,2021-04-15 23:30:00,1.5,2021-04-15 12:00:00,3,1.8
2021-04-16,2021-04-16 02:30:00,1.4,2021-04-16 10:00:00,5,2.4
2021-04-17,2021-04-17 04:00:00,2.2,2021-04-17 11:30:00,3.2,2.2
2021-04-18,2021-04-18 04:00:00,2.5,2021-04-18 11:00:00,1.9,1.7
