"date","time.uhi.min","min.urb","min.rur","min.urb.q002","min.rur.q002","time.uhi.max","max.urb","max.rur","max.urb.q098","max.rur.q098","uhi.med"
2021-01-01,2021-01-01 01:30:00,-2.79999995231628,-2.79999995231628,-2.34728340625763,-2.79999995231628,2021-01-01 12:00:00,10.6698350906372,10.1875,10.561110496521,10.1000003814697,0.6
2021-01-02,2021-01-02 00:30:00,-4.94320011138916,-4.39111709594727,-4.39124653816223,-4.01572901725769,2021-01-02 12:30:00,9.69995594024658,9.89999961853027,9.69793128967285,9.64999961853027,0.3
2021-01-03,2021-01-03 00:00:00,-1.07156157493591,-1.19305562973022,-0.983018423318863,-1.13750004768372,2021-01-03 12:30:00,6.0930552482605,5.99513912200928,6.07916641235352,5.96736097335815,-0.1
2021-01-04,2021-01-04 20:00:00,1.32666385173798,1.20625007152557,1.39999997615814,1.26290126800537,2021-01-04 11:00:00,5.09791660308838,5.09791660308838,5.0840277671814,5.08124971389771,-0.1
2021-01-05,2021-01-05 02:00:00,1.3092303276062,1.38749992847443,1.33749997615814,1.60000002384186,2021-01-05 11:30:00,4.69583320617676,4.59999990463257,4.65730906486511,4.59999990463257,-0.1
2021-01-06,2021-01-06 05:00:00,-0.769511938095093,-0.88958328962326,-0.660702437162399,-0.795833349227905,2021-01-06 12:00:00,5.29791688919067,5.30000019073486,5.27708339691162,5.27708339691162,-0.1
2021-01-07,2021-01-07 00:00:00,0.300000011920929,0.300000011920929,0.357375003099442,0.300000011920929,2021-01-07 11:00:00,5.29963827133179,5.30000019073486,5.2965521812439,5.28975030899048,-0.1
2021-01-08,2021-01-08 20:00:00,-3.12178826332092,-4.30000019073486,-2.81264797210693,-3.86250019073486,2021-01-08 11:30:00,8.39027786254883,8.39027786254883,8.35486030578613,8.35486030578613,0.9
2021-01-09,2021-01-09 08:00:00,-6.95346736907959,-6.79104423522949,-6.48855949401855,-6.59999990463257,2021-01-09 12:30:00,10.2995662689209,10.0958337783813,10.2737076568604,9.60972213745117,1.5
2021-01-10,2021-01-10 06:00:00,-3.48628449440002,-4.15778350830078,-2.97207553863525,-4,2021-01-10 11:30:00,6.19791650772095,6.23750019073486,6.17083311080933,6.17083311080933,-0.1
2021-01-11,2021-01-11 04:30:00,3.20000004768372,3.20000004768372,3.26186376094818,3.20000004768372,2021-01-11 11:30:00,7.59999990463257,7.59999990463257,7.59999990463257,7.59999990463257,-0.2
2021-01-12,2021-01-12 15:30:00,-6.16583490371704,-5.26944446563721,-2.71530094146729,-5.09999990463257,2021-01-12 12:00:00,9.19281387329102,9.38541603088379,9.1367631149292,9.23958301544189,0.8
2021-01-13,2021-01-13 01:00:00,1.06508493423462,0.731602072715759,1.42430555820465,0.991222977638245,2021-01-13 11:00:00,7.99270820617676,7.78680562973022,7.98124980926514,7.68958330154419,-0.2
2021-01-14,2021-01-14 23:30:00,-2.7855179309845,-2.98611116409302,-2.61700819015503,-2.84722208976746,2021-01-14 11:30:00,5.88611125946045,5.5,5.85486125946045,5.5,-0.1
2021-01-15,2021-01-15 04:00:00,-3.2998263835907,-3.29513883590698,-3.29795999526978,-3.28541660308838,2021-01-15 12:00:00,4.09861087799072,4.09999990463257,4.08472204208374,4.09999990463257,-0.2
2021-01-16,2021-01-16 01:00:00,-4.22079944610596,-4.39305543899536,-4.06794075012207,-4.32361125946045,2021-01-16 12:00:00,2.29999995231628,2.29999995231628,2.29999995231628,2.29375004768372,-0.1
2021-01-17,2021-01-17 02:30:00,-5.28680562973022,-6.19583320617676,-4.90065091133118,-5.98749971389771,2021-01-17 12:00:00,10.1951389312744,10.1999998092651,10.1442881393433,10.1999998092651,0
2021-01-19,2021-01-19 00:00:00,4.69999980926514,4.69999980926514,4.75375777244568,4.69999980926514,2021-01-19 12:00:00,10.8999996185303,10.8999996185303,10.8999996185303,10.8999996185303,0
2021-01-20,2021-01-20 00:00:00,6.20008659362793,6.24374961853027,6.2052583026886,6.30000019073486,2021-01-20 11:30:00,10.2930555343628,10.2305555343628,10.2444448471069,10.1888885498047,-0.1
2021-01-21,2021-01-21 23:30:00,3.29999995231628,3.29999995231628,3.29999995231628,3.29999995231628,2021-01-21 00:00:00,9.69458866119385,9.69999980926514,9.65381381988525,9.69999980926514,0.2
2021-01-22,2021-01-22 23:30:00,-0.543089330196381,-0.582638919353485,-0.468884075880051,-0.513194441795349,2021-01-22 11:30:00,8.99995613098145,8.97083377838135,8.99737071990967,8.9243049621582,0.2
2021-01-23,2021-01-23 22:30:00,-1.40149009227753,-1.49305558204651,-1.3012606215477,-1.43680263757706,2021-01-23 12:30:00,8.49791622161865,8.5,8.45645349502563,8.5,0.1
2021-01-24,2021-01-24 23:30:00,-3.43262434005737,-3.46770834922791,-2.90765913963318,-3.22916650772095,2021-01-24 12:00:00,9.38958263397217,9.30000019073486,9.36874961853027,9.30000019073486,0
2021-01-25,2021-01-25 04:00:00,-4.33650159835815,-4.33359384536743,-3.76058861732483,-4.20069456100464,2021-01-25 12:30:00,9.17569446563721,8.78680515289307,9.12708282470703,8.60000038146973,0.5
2021-01-26,2021-01-26 06:30:00,-4.30000019073486,-4.30000019073486,-2.38901446342468,-4.30000019073486,2021-01-26 12:00:00,10.0945320129395,10.1000003814697,10.065449924469,10.1000003814697,0.2
2021-01-27,2021-01-27 04:30:00,0.20004341006279,0.22916667163372,0.202629243135452,0.282638907432556,2021-01-27 12:30:00,9.89583301544189,9.89583301544189,9.86458301544189,9.85416603088379,0
