"date","time.uhi.min","min.urb","min.rur","min.urb.q002","min.rur.q002","time.uhi.max","max.urb","max.rur","max.urb.q098","max.rur.q098","uhi.med"
2021-09-01,2021-09-01 23:30:00,16.2153854370117,12.3999996185303,16.3179768371582,12.6546664237976,2021-09-01 10:30:00,50.8747711181641,53.2999992370605,50.7608782958984,52.9956516265869,1.5
2021-09-02,2021-09-02 02:00:00,18.0005493164062,13,18.0109156799316,13.3342307090759,2021-09-02 10:00:00,44.0339736938477,47.7000007629395,43.9633868408203,47.5320001220703,1
2021-09-03,2021-09-03 23:30:00,13.3085165023804,8.71217918395996,13.313397102356,8.76852531433105,2021-09-03 08:00:00,42.819507598877,43.1089744567871,42.6096391296387,42.9498466491699,0.7
2021-09-04,2021-09-04 02:00:00,11.5458793640137,9.11318683624268,11.6129899597168,9.14769248962402,2021-09-04 11:00:00,42.6818695068359,42.7813949584961,42.5985821533203,42.6969764709473,0.7
2021-09-05,2021-09-05 02:30:00,11.9527473449707,9.90466976165771,12.0727942657471,10.0575545310974,2021-09-05 10:00:00,45.463737487793,45.8333358764648,45.2249624633789,45.8322399139404,0.9
2021-09-06,2021-09-06 02:00:00,12.8737182617188,8.89999961853027,12.9700430297852,9.42576894760132,2021-09-06 10:00:00,44.9074897766113,48.5,44.7854545593262,48.5,1.3
2021-09-07,2021-09-07 02:00:00,14.2274723052979,11.1999998092651,14.2284540557861,11.4119229316711,2021-09-07 10:30:00,44.9054946899414,47.5999984741211,44.7925216674805,47.5099987030029,0.5
2021-09-08,2021-09-08 02:00:00,14.2096157073975,12.3999996185303,14.2789417266846,12.4553844451904,2021-09-08 10:00:00,44.3335151672363,45.4296684265137,44.1811451721191,45.3996688079834,1
2021-09-09,2021-09-09 02:30:00,13.5782051086426,11.5228023529053,13.6053113555908,11.6859616279602,2021-09-09 11:00:00,42.7546691894531,45,42.6422067260742,44.8640281677246,0.9
2021-09-10,2021-09-10 02:00:00,12.625,10.5384616851807,12.6700109863281,10.6769231796265,2021-09-10 10:00:00,42.877197265625,44.4625930786133,42.7081475830078,44.1290676879883,1.1
2021-09-11,2021-09-11 02:30:00,13.307692527771,10.6999998092651,13.3684104537964,10.9019227981567,2021-09-11 10:00:00,44.612361907959,45.3142852783203,44.494503326416,45.2891426849365,1.3
2021-09-12,2021-09-12 02:30:00,13.8659343719482,11.0005493164062,13.9175314331055,11.4148077011108,2021-09-12 10:30:00,44.5317153930664,43.9000015258789,44.3788143920898,43.7200015258789,1.4
2021-09-13,2021-09-13 02:30:00,13.3820514678955,10.8999996185303,13.4133335113525,10.8999996185303,2021-09-13 10:30:00,44.3250007629395,47.2510795593262,44.3155311584473,47.2057552337646,0.9
2021-09-14,2021-09-14 00:30:00,13.0355558395386,10.8333339691162,13.0441473007202,11.1227570533752,2021-09-14 11:00:00,45.5348014831543,47.2000007629395,45.4719148254395,47.2000007629395,1.1
2021-09-15,2021-09-15 03:00:00,14.5551290512085,10.6000003814697,14.6675187301636,11.1403849601746,2021-09-15 10:30:00,45.728874206543,48.3507232666016,45.6532968139648,48.3375350189209,1.3
2021-09-16,2021-09-16 02:30:00,12.8538465499878,9,12.9460721969604,9.3634614944458,2021-09-16 10:00:00,44.1713104248047,46.9043464660645,44.1629388427734,46.8252159881592,1.5
2021-09-17,2021-09-17 03:00:00,1.24190473556519,0.866666495800018,1.40088203430176,0.87533320069313,2021-09-17 10:30:00,44.9087905883789,45.6429481506348,44.8527984619141,45.5957778930664,0.2
2021-09-18,2021-09-18 02:00:00,12.7532968521118,9.50641059875488,12.7785276412964,9.55400020599365,2021-09-18 10:30:00,44.4568672180176,46.855396270752,44.3952510070801,46.6287769317627,1.1
2021-09-19,2021-09-19 02:30:00,10.4993591308594,8.92884635925293,10.613899307251,8.9625,2021-09-19 11:30:00,43.8973579406738,45.0999984741211,43.7513874816895,45.0999984741211,1.3
2021-09-20,2021-09-20 23:30:00,12.4644441604614,11.9102563858032,12.4649808883667,11.9203663825989,2021-09-20 10:00:00,45.0186805725098,44.5571403503418,44.9635478210449,44.3061794281006,0.6
2021-09-21,2021-09-21 02:30:00,11.307692527771,8.80000019073486,11.393494682312,8.90615386962891,2021-09-21 10:30:00,42.7295074462891,45.0999984741211,42.7141470336914,45.0999984741211,1.5
2021-09-22,2021-09-22 03:00:00,12.8609886169434,11.639835357666,12.9210237884521,11.6590385437012,2021-09-22 08:30:00,43.1571426391602,43.4871788024902,43.0644686889648,43.3881679534912,0.3
2021-09-23,2021-09-23 02:30:00,11.8810443878174,7.76666688919067,11.9525036621094,8.42000026702881,2021-09-23 08:00:00,39.5239028930664,39.3480758666992,39.3300930786133,39.2364009857178,0.5
