"date","time.uhi.min","min.urb","min.rur","min.urb.q002","min.rur.q002","time.uhi.max","max.urb","max.rur","max.urb.q098","max.rur.q098","uhi.med"
2021-11-01,2021-11-01 20:00:00,-4.26642560958862,-4.8208475112915,-3.66844613075256,-4.35692120552063,2021-11-01 11:30:00,24.8041038513184,24.6116847991943,24.5667092132568,24.1083335876465,0.6
2021-11-02,2021-11-02 00:00:00,-4.5,-5.25040531158447,-3.07817995071411,-4.5,2021-11-02 11:00:00,21.7132873535156,21.8756942749023,21.2861248016357,21.628138923645,0.3
2021-11-03,2021-11-03 05:30:00,-1.10000002384186,-1.10000002384186,-0.327532428503037,-1.10000002384186,2021-11-03 11:00:00,21.5868053436279,23.0663623809814,21.3685065460205,22.5692374420166,0.3
2021-11-04,2021-11-04 00:00:00,8.71041679382324,7.90147542953491,8.91874980926514,8.125,2021-11-04 11:30:00,27.1305561065674,26.7972221374512,26.8536344146729,26.215970993042,0.7
2021-11-05,2021-11-05 05:30:00,9.80277824401855,7.48854160308838,10.0434865188599,8.38507606506348,2021-11-05 10:00:00,25.7570743560791,25.7585506439209,25.640131072998,25.5166664123535,0.5
2021-11-06,2021-11-06 04:00:00,9.11180591583252,8.91122722625732,9.65027877807617,9.01875019073486,2021-11-06 10:30:00,28.3070373535156,28.8826389312744,27.7918170928955,28.3301676559448,0.4
2021-11-07,2021-11-07 22:30:00,5.10902786254883,2.69791674613953,5.65237319946289,3.89583349227905,2021-11-07 11:00:00,27.9966144561768,28.0034141540527,27.863191947937,27.836527633667,0.2
2021-11-08,2021-11-08 04:00:00,4.19999980926514,4.19999980926514,4.47395353317261,4.19999980926514,2021-11-08 11:00:00,27.1785888671875,27.0598297119141,27.1548614501953,26.905069732666,0.5
2021-11-09,2021-11-09 23:30:00,0.606799781322479,0.603616893291473,0.78782909154892,0.673553240299225,2021-11-09 09:00:00,21.7895832061768,21.7979164123535,21.7687492370605,21.6781916809082,0.7
2021-11-10,2021-11-10 23:00:00,-4.02374124526978,-4.92986106872559,-3.6777777671814,-4.67505961418152,2021-11-10 10:00:00,19.939323425293,19.736198425293,19.7175060272217,19.4881935119629,0.6
