"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-03-19,2021-03-19 05:30:00,NA,2021-03-19 12:30:00,NA,NA
2021-03-20,2021-03-20 05:30:00,NA,2021-03-20 13:30:00,NA,NA
2021-03-21,2021-03-21 01:30:00,NA,2021-03-21 13:00:00,NA,NA
2021-03-22,2021-03-22 02:00:00,NA,2021-03-22 13:00:00,NA,NA
2021-03-23,2021-03-23 03:00:00,NA,2021-03-23 12:30:00,NA,NA
2021-03-24,2021-03-24 23:30:00,NA,2021-03-24 12:30:00,NA,NA
2021-03-25,2021-03-25 02:00:00,NA,2021-03-25 13:00:00,NA,NA
2021-03-26,2021-03-26 06:30:00,NA,2021-03-26 10:30:00,NA,NA
2021-03-27,2021-03-27 06:00:00,NA,2021-03-27 10:00:00,NA,NA
2021-03-28,2021-03-28 05:30:00,NA,2021-03-28 12:00:00,NA,NA
2021-03-29,2021-03-29 04:30:00,NA,2021-03-29 13:30:00,NA,NA
2021-03-30,2021-03-30 02:30:00,NA,2021-03-30 12:30:00,NA,NA
2021-03-31,2021-03-31 05:00:00,NA,2021-03-31 12:30:00,NA,NA
2021-04-01,2021-04-01 23:30:00,NA,2021-04-01 12:00:00,NA,NA
2021-04-02,2021-04-02 00:30:00,NA,2021-04-02 12:30:00,NA,NA
2021-04-03,2021-04-03 05:30:00,NA,2021-04-03 13:30:00,NA,NA
2021-04-04,2021-04-04 05:00:00,NA,2021-04-04 12:30:00,NA,NA
2021-04-05,2021-04-05 01:30:00,NA,2021-04-05 10:00:00,NA,NA
2021-04-06,2021-04-06 22:00:00,NA,2021-04-06 11:00:00,NA,NA
2021-04-07,2021-04-07 00:30:00,NA,2021-04-07 12:30:00,NA,NA
2021-04-08,2021-04-08 05:00:00,NA,2021-04-08 14:00:00,NA,NA
2021-04-09,2021-04-09 05:00:00,NA,2021-04-09 10:30:00,NA,NA
2021-04-10,2021-04-10 23:30:00,NA,2021-04-10 13:00:00,NA,NA
2021-04-11,2021-04-11 23:30:00,NA,2021-04-11 12:00:00,NA,NA
2021-04-12,2021-04-12 00:00:00,NA,2021-04-12 12:30:00,NA,NA
2021-04-13,2021-04-13 23:30:00,NA,2021-04-13 13:00:00,NA,NA
2021-04-14,2021-04-14 00:00:00,NA,2021-04-14 10:30:00,NA,NA
2021-04-15,2021-04-15 00:00:00,NA,2021-04-15 12:30:00,NA,NA
