"date","time.uhi.min","min.urb","min.rur","min.urb.q002","min.rur.q002","time.uhi.max","max.urb","max.rur","max.urb.q098","max.rur.q098","uhi.med"
2021-09-19,2021-09-19 06:00:00,8.90037631988525,5.84236097335815,9.45364574432373,6.48124980926514,2021-09-19 12:00:00,26.8810081481934,26.8965282440186,26.838072052002,26.8687496185303,0.4
2021-09-20,2021-09-20 23:00:00,8.14633941650391,6.42708349227905,8.39919799804687,6.74148189544678,2021-09-20 12:30:00,25.0201396942139,25.0062503814697,24.9464849853516,24.5444450378418,0.4
2021-09-21,2021-09-21 23:30:00,6.8659725189209,6.8034725189209,6.88680553436279,6.82430553436279,2021-09-21 10:30:00,23.1504573822021,23.4874992370605,23.0957555389404,23.4379486083984,0.3
2021-09-22,2021-09-22 04:00:00,5.76597213745117,5.70347213745117,5.78680562973022,5.72083330154419,2021-09-22 11:30:00,26,26,26,26,0.4
2021-09-23,2021-09-23 05:00:00,4.43874454498291,4.30000019073486,4.5223747253418,4.30000019073486,2021-09-23 12:00:00,29.3315200805664,28.5440979003906,29.2185026550293,28.4748615264893,0.2
2021-09-24,2021-09-24 05:00:00,6.83710956573486,6.76875019073486,6.88312515258789,6.78263902664185,2021-09-24 13:00:00,23.6685810089111,23.3015899658203,23.6062027740479,23.2376071929932,0.5
2021-09-25,2021-09-25 02:00:00,6.57979822158813,5.70555543899536,6.70581861495972,5.80069446563721,2021-09-25 11:00:00,29.6680564880371,29.7930545806885,29.6263885498047,29.7374992370605,0.4
2021-09-26,2021-09-26 23:00:00,9.71875,9.10000038146973,9.78125,9.10000038146973,2021-09-26 11:00:00,25.1621437072754,25.1749992370605,25.0826873779297,24.9833335876465,0.2
2021-10-01,2021-10-01 05:00:00,3.28333330154419,2.8125,3.40174104690552,2.90000009536743,2021-10-01 12:00:00,22.2950325012207,22.2998542785645,22.2812205505371,22.2923471069336,0.2
2021-10-02,2021-10-02 00:00:00,6.40921592712402,4.12449359893799,7.74298025131226,4.44137742996216,2021-10-02 14:00:00,19.8470344543457,20,19.7991222381592,20,0
2021-10-03,2021-10-03 23:30:00,10.2389898300171,10.1340284347534,10.3252294921875,10.1687498092651,2021-10-03 10:30:00,18.1713981628418,18.6000003814697,18.1040893554688,18.6000003814697,0
2021-10-04,2021-10-04 22:30:00,5.15092611312866,5.08750009536743,5.46559047698975,5.19222332000732,2021-10-04 12:00:00,19.0223712921143,19.1145839691162,18.9725051879883,19.1000003814697,0.1
2021-10-05,2021-10-05 06:00:00,4.73541641235352,2.09999990463257,5.11736106872559,2.09999990463257,2021-10-05 10:00:00,18.6581153869629,19.2999992370605,18.5865155792236,19.2999992370605,0
2021-10-06,2021-10-06 18:00:00,2.45320224761963,1.61041665077209,2.56144911766052,1.7224097442627,2021-10-06 12:30:00,13.6736688613892,14.3000001907349,13.5755435180664,14.3000001907349,0
